"Status";"Live-URL";"Live-Pfad";"Static-Dateipfad";"Static-URL (abgeleitet)";"Static-Pfad";"Hinweis"
"Beide";"https://igienair.de/kunden/gemeinden";"/kunden/gemeinden/";"kunden/gemeinden/index.html";"https://igienair.de/kunden/gemeinden/";"/kunden/gemeinden/";""
"Beide";"https://igienair.de/kunden/gesundheit";"/kunden/gesundheit/";"kunden/gesundheit/index.html";"https://igienair.de/kunden/gesundheit/";"/kunden/gesundheit/";""
"Beide";"https://igienair.de/kunden/lebensmittel";"/kunden/lebensmittel/";"kunden/lebensmittel/index.html";"https://igienair.de/kunden/lebensmittel/";"/kunden/lebensmittel/";""
"Beide";"https://igienair.de/kunden/pharma";"/kunden/pharma/";"kunden/pharma/index.html";"https://igienair.de/kunden/pharma/";"/kunden/pharma/";""
"Beide";"https://igienair.de/kunden/referenzen";"/kunden/referenzen/";"kunden/referenzen/index.html";"https://igienair.de/kunden/referenzen/";"/kunden/referenzen/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg";"/kunden/referenzen/baden-wuerttemberg/";"kunden/referenzen/baden-wuerttemberg/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/";"/kunden/referenzen/baden-wuerttemberg/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/freiburg";"/kunden/referenzen/baden-wuerttemberg/freiburg/";"kunden/referenzen/baden-wuerttemberg/freiburg/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/freiburg/";"/kunden/referenzen/baden-wuerttemberg/freiburg/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/heidelberg";"/kunden/referenzen/baden-wuerttemberg/heidelberg/";"kunden/referenzen/baden-wuerttemberg/heidelberg/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/heidelberg/";"/kunden/referenzen/baden-wuerttemberg/heidelberg/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/karlsruhe";"/kunden/referenzen/baden-wuerttemberg/karlsruhe/";"kunden/referenzen/baden-wuerttemberg/karlsruhe/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/karlsruhe/";"/kunden/referenzen/baden-wuerttemberg/karlsruhe/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/konstanz";"/kunden/referenzen/baden-wuerttemberg/konstanz/";"kunden/referenzen/baden-wuerttemberg/konstanz/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/konstanz/";"/kunden/referenzen/baden-wuerttemberg/konstanz/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/mannheim";"/kunden/referenzen/baden-wuerttemberg/mannheim/";"kunden/referenzen/baden-wuerttemberg/mannheim/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/mannheim/";"/kunden/referenzen/baden-wuerttemberg/mannheim/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/stuttgart";"/kunden/referenzen/baden-wuerttemberg/stuttgart/";"kunden/referenzen/baden-wuerttemberg/stuttgart/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/stuttgart/";"/kunden/referenzen/baden-wuerttemberg/stuttgart/";""
"Beide";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/ulm";"/kunden/referenzen/baden-wuerttemberg/ulm/";"kunden/referenzen/baden-wuerttemberg/ulm/index.html";"https://igienair.de/kunden/referenzen/baden-wuerttemberg/ulm/";"/kunden/referenzen/baden-wuerttemberg/ulm/";""
"Beide";"https://igienair.de/kunden/referenzen/bayern";"/kunden/referenzen/bayern/";"kunden/referenzen/bayern/index.html";"https://igienair.de/kunden/referenzen/bayern/";"/kunden/referenzen/bayern/";""
"Beide";"https://igienair.de/kunden/referenzen/bayern/augsburg";"/kunden/referenzen/bayern/augsburg/";"kunden/referenzen/bayern/augsburg/index.html";"https://igienair.de/kunden/referenzen/bayern/augsburg/";"/kunden/referenzen/bayern/augsburg/";""
"Beide";"https://igienair.de/kunden/referenzen/bayern/ingolstadt";"/kunden/referenzen/bayern/ingolstadt/";"kunden/referenzen/bayern/ingolstadt/index.html";"https://igienair.de/kunden/referenzen/bayern/ingolstadt/";"/kunden/referenzen/bayern/ingolstadt/";""
"Beide";"https://igienair.de/kunden/referenzen/bayern/munchen";"/kunden/referenzen/bayern/munchen/";"kunden/referenzen/bayern/munchen/index.html";"https://igienair.de/kunden/referenzen/bayern/munchen/";"/kunden/referenzen/bayern/munchen/";""
"Beide";"https://igienair.de/kunden/referenzen/bayern/nurnberg";"/kunden/referenzen/bayern/nurnberg/";"kunden/referenzen/bayern/nurnberg/index.html";"https://igienair.de/kunden/referenzen/bayern/nurnberg/";"/kunden/referenzen/bayern/nurnberg/";""
"Beide";"https://igienair.de/kunden/referenzen/bayern/regensburg";"/kunden/referenzen/bayern/regensburg/";"kunden/referenzen/bayern/regensburg/index.html";"https://igienair.de/kunden/referenzen/bayern/regensburg/";"/kunden/referenzen/bayern/regensburg/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin";"/kunden/referenzen/berlin/";"kunden/referenzen/berlin/index.html";"https://igienair.de/kunden/referenzen/berlin/";"/kunden/referenzen/berlin/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/bernau";"/kunden/referenzen/berlin/bernau/";"kunden/referenzen/berlin/bernau/index.html";"https://igienair.de/kunden/referenzen/berlin/bernau/";"/kunden/referenzen/berlin/bernau/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/brandenburg-havel";"/kunden/referenzen/berlin/brandenburg-havel/";"kunden/referenzen/berlin/brandenburg-havel/index.html";"https://igienair.de/kunden/referenzen/berlin/brandenburg-havel/";"/kunden/referenzen/berlin/brandenburg-havel/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/brandenburg";"/kunden/referenzen/berlin/brandenburg/";"kunden/referenzen/berlin/brandenburg/index.html";"https://igienair.de/kunden/referenzen/berlin/brandenburg/";"/kunden/referenzen/berlin/brandenburg/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/cottbus";"/kunden/referenzen/berlin/cottbus/";"kunden/referenzen/berlin/cottbus/index.html";"https://igienair.de/kunden/referenzen/berlin/cottbus/";"/kunden/referenzen/berlin/cottbus/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/eberswalde";"/kunden/referenzen/berlin/eberswalde/";"kunden/referenzen/berlin/eberswalde/index.html";"https://igienair.de/kunden/referenzen/berlin/eberswalde/";"/kunden/referenzen/berlin/eberswalde/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/falkensee";"/kunden/referenzen/berlin/falkensee/";"kunden/referenzen/berlin/falkensee/index.html";"https://igienair.de/kunden/referenzen/berlin/falkensee/";"/kunden/referenzen/berlin/falkensee/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/frankfurt-oder";"/kunden/referenzen/berlin/frankfurt-oder/";"kunden/referenzen/berlin/frankfurt-oder/index.html";"https://igienair.de/kunden/referenzen/berlin/frankfurt-oder/";"/kunden/referenzen/berlin/frankfurt-oder/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/oranienburg";"/kunden/referenzen/berlin/oranienburg/";"kunden/referenzen/berlin/oranienburg/index.html";"https://igienair.de/kunden/referenzen/berlin/oranienburg/";"/kunden/referenzen/berlin/oranienburg/";""
"Beide";"https://igienair.de/kunden/referenzen/berlin/potsdam";"/kunden/referenzen/berlin/potsdam/";"kunden/referenzen/berlin/potsdam/index.html";"https://igienair.de/kunden/referenzen/berlin/potsdam/";"/kunden/referenzen/berlin/potsdam/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg";"/kunden/referenzen/hamburg/";"kunden/referenzen/hamburg/index.html";"https://igienair.de/kunden/referenzen/hamburg/";"/kunden/referenzen/hamburg/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/bremen";"/kunden/referenzen/hamburg/bremen/";"kunden/referenzen/hamburg/bremen/index.html";"https://igienair.de/kunden/referenzen/hamburg/bremen/";"/kunden/referenzen/hamburg/bremen/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/buxtehude";"/kunden/referenzen/hamburg/buxtehude/";"kunden/referenzen/hamburg/buxtehude/index.html";"https://igienair.de/kunden/referenzen/hamburg/buxtehude/";"/kunden/referenzen/hamburg/buxtehude/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/elmshorn";"/kunden/referenzen/hamburg/elmshorn/";"kunden/referenzen/hamburg/elmshorn/index.html";"https://igienair.de/kunden/referenzen/hamburg/elmshorn/";"/kunden/referenzen/hamburg/elmshorn/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/flensburg";"/kunden/referenzen/hamburg/flensburg/";"kunden/referenzen/hamburg/flensburg/index.html";"https://igienair.de/kunden/referenzen/hamburg/flensburg/";"/kunden/referenzen/hamburg/flensburg/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/kiel";"/kunden/referenzen/hamburg/kiel/";"kunden/referenzen/hamburg/kiel/index.html";"https://igienair.de/kunden/referenzen/hamburg/kiel/";"/kunden/referenzen/hamburg/kiel/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/luebeck";"/kunden/referenzen/hamburg/luebeck/";"kunden/referenzen/hamburg/luebeck/index.html";"https://igienair.de/kunden/referenzen/hamburg/luebeck/";"/kunden/referenzen/hamburg/luebeck/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/lueneburg";"/kunden/referenzen/hamburg/lueneburg/";"kunden/referenzen/hamburg/lueneburg/index.html";"https://igienair.de/kunden/referenzen/hamburg/lueneburg/";"/kunden/referenzen/hamburg/lueneburg/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/munster";"/kunden/referenzen/hamburg/munster/";"kunden/referenzen/hamburg/munster/index.html";"https://igienair.de/kunden/referenzen/hamburg/munster/";"/kunden/referenzen/hamburg/munster/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/neumuenster";"/kunden/referenzen/hamburg/neumuenster/";"kunden/referenzen/hamburg/neumuenster/index.html";"https://igienair.de/kunden/referenzen/hamburg/neumuenster/";"/kunden/referenzen/hamburg/neumuenster/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/norderstedt";"/kunden/referenzen/hamburg/norderstedt/";"kunden/referenzen/hamburg/norderstedt/index.html";"https://igienair.de/kunden/referenzen/hamburg/norderstedt/";"/kunden/referenzen/hamburg/norderstedt/";""
"Beide";"https://igienair.de/kunden/referenzen/hamburg/stade";"/kunden/referenzen/hamburg/stade/";"kunden/referenzen/hamburg/stade/index.html";"https://igienair.de/kunden/referenzen/hamburg/stade/";"/kunden/referenzen/hamburg/stade/";""
"Beide";"https://igienair.de/kunden/referenzen/hessen";"/kunden/referenzen/hessen/";"kunden/referenzen/hessen/index.html";"https://igienair.de/kunden/referenzen/hessen/";"/kunden/referenzen/hessen/";""
"Beide";"https://igienair.de/kunden/referenzen/hessen/darmstadt";"/kunden/referenzen/hessen/darmstadt/";"kunden/referenzen/hessen/darmstadt/index.html";"https://igienair.de/kunden/referenzen/hessen/darmstadt/";"/kunden/referenzen/hessen/darmstadt/";""
"Beide";"https://igienair.de/kunden/referenzen/hessen/frankfurt";"/kunden/referenzen/hessen/frankfurt/";"kunden/referenzen/hessen/frankfurt/index.html";"https://igienair.de/kunden/referenzen/hessen/frankfurt/";"/kunden/referenzen/hessen/frankfurt/";""
"Beide";"https://igienair.de/kunden/referenzen/hessen/giessen";"/kunden/referenzen/hessen/giessen/";"kunden/referenzen/hessen/giessen/index.html";"https://igienair.de/kunden/referenzen/hessen/giessen/";"/kunden/referenzen/hessen/giessen/";""
"Beide";"https://igienair.de/kunden/referenzen/hessen/kassel";"/kunden/referenzen/hessen/kassel/";"kunden/referenzen/hessen/kassel/index.html";"https://igienair.de/kunden/referenzen/hessen/kassel/";"/kunden/referenzen/hessen/kassel/";""
"Beide";"https://igienair.de/kunden/referenzen/hessen/wiesbaden";"/kunden/referenzen/hessen/wiesbaden/";"kunden/referenzen/hessen/wiesbaden/index.html";"https://igienair.de/kunden/referenzen/hessen/wiesbaden/";"/kunden/referenzen/hessen/wiesbaden/";""
"Beide";"https://igienair.de/kunden/referenzen/nrw";"/kunden/referenzen/nrw/";"kunden/referenzen/nrw/index.html";"https://igienair.de/kunden/referenzen/nrw/";"/kunden/referenzen/nrw/";""
"Beide";"https://igienair.de/kunden/referenzen/nrw/bonn";"/kunden/referenzen/nrw/bonn/";"kunden/referenzen/nrw/bonn/index.html";"https://igienair.de/kunden/referenzen/nrw/bonn/";"/kunden/referenzen/nrw/bonn/";""
"Beide";"https://igienair.de/kunden/referenzen/nrw/duesseldorf";"/kunden/referenzen/nrw/duesseldorf/";"kunden/referenzen/nrw/duesseldorf/index.html";"https://igienair.de/kunden/referenzen/nrw/duesseldorf/";"/kunden/referenzen/nrw/duesseldorf/";""
"Beide";"https://igienair.de/kunden/referenzen/nrw/duisburg";"/kunden/referenzen/nrw/duisburg/";"kunden/referenzen/nrw/duisburg/index.html";"https://igienair.de/kunden/referenzen/nrw/duisburg/";"/kunden/referenzen/nrw/duisburg/";""
"Beide";"https://igienair.de/kunden/referenzen/nrw/koeln";"/kunden/referenzen/nrw/koeln/";"kunden/referenzen/nrw/koeln/index.html";"https://igienair.de/kunden/referenzen/nrw/koeln/";"/kunden/referenzen/nrw/koeln/";""
"Beide";"https://igienair.de/kunden/referenzen/nrw/wuppertal";"/kunden/referenzen/nrw/wuppertal/";"kunden/referenzen/nrw/wuppertal/index.html";"https://igienair.de/kunden/referenzen/nrw/wuppertal/";"/kunden/referenzen/nrw/wuppertal/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee";"/kunden/referenzen/region-bodensee/";"kunden/referenzen/region-bodensee/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/";"/kunden/referenzen/region-bodensee/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee/biberach-an-der-riss";"/kunden/referenzen/region-bodensee/biberach-an-der-riss/";"kunden/referenzen/region-bodensee/biberach-an-der-riss/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/biberach-an-der-riss/";"/kunden/referenzen/region-bodensee/biberach-an-der-riss/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee/friedrichshafen";"/kunden/referenzen/region-bodensee/friedrichshafen/";"kunden/referenzen/region-bodensee/friedrichshafen/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/friedrichshafen/";"/kunden/referenzen/region-bodensee/friedrichshafen/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee/memmingen";"/kunden/referenzen/region-bodensee/memmingen/";"kunden/referenzen/region-bodensee/memmingen/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/memmingen/";"/kunden/referenzen/region-bodensee/memmingen/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee/ravensburg";"/kunden/referenzen/region-bodensee/ravensburg/";"kunden/referenzen/region-bodensee/ravensburg/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/ravensburg/";"/kunden/referenzen/region-bodensee/ravensburg/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee/sigmaringen";"/kunden/referenzen/region-bodensee/sigmaringen/";"kunden/referenzen/region-bodensee/sigmaringen/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/sigmaringen/";"/kunden/referenzen/region-bodensee/sigmaringen/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee/singen";"/kunden/referenzen/region-bodensee/singen/";"kunden/referenzen/region-bodensee/singen/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/singen/";"/kunden/referenzen/region-bodensee/singen/";""
"Beide";"https://igienair.de/kunden/referenzen/region-bodensee/tuttlingen";"/kunden/referenzen/region-bodensee/tuttlingen/";"kunden/referenzen/region-bodensee/tuttlingen/index.html";"https://igienair.de/kunden/referenzen/region-bodensee/tuttlingen/";"/kunden/referenzen/region-bodensee/tuttlingen/";""
"Beide";"https://igienair.de/kunden/referenzen/rheinland-pfalz";"/kunden/referenzen/rheinland-pfalz/";"kunden/referenzen/rheinland-pfalz/index.html";"https://igienair.de/kunden/referenzen/rheinland-pfalz/";"/kunden/referenzen/rheinland-pfalz/";""
